66,5.727,3.333,35,7,8,3,0.015997113097568336
67,6.313,3.373,45,7,45,6,0.012576201611761997
68,7.382,3.485,79,11,79,11,0.007811638943772553
69,8.261,3.493,79,11,68,4,0.0051015720574454455
70,8.2,3.5,79,11,4,4,0.004568901566939605
71,8.07,3.493,79,11,-1,3,0.004259267653345338
72,8.583,3.5,79,11,45,4,0.003281973959567276
73,8.493,3.507,79,11,2,4,0.0031215186808692973
74,8.419,3.5,79,11,3,3,0.002837948254359161
75,8.707,3.507,79,11,30,4,0.002111379188608648
76,10.645,3.684,156,17,156,17,0.001
77,11.364,3.714,156,17,66,6,0.001
78,11.385,3.731,156,17,13,5,0.001
79,11.532,3.747,156,17,23,5,0.001
80,12.938,3.825,156,17,124,10,0.001
81,12.778,3.815,156,17,0,3,0.001
82,12.768,3.841,156,17,12,6,0.001
83,14.88,4.0,188,17,188,17,0.001
84,15.286,4.036,188,17,49,7,0.001
85,15.341,4.035,188,17,20,4,0.001
86,16.047,4.116,188,17,76,11,0.001
87,16.207,4.103,188,17,30,3,0.001
88,17.148,4.148,188,17,99,8,0.001
89,18.371,4.258,188,17,126,14,0.001
90,19.267,4.344,188,17,99,12,0.001
91,19.758,4.374,188,17,64,7,0.001
92,20.315,4.402,188,17,71,7,0.001
93,22.677,4.645,240,27,240,27,0.001
94,23.883,4.787,240,27,136,18,0.001
95,24.821,4.895,240,27,113,15,0.001
96,25.073,4.906,240,27,49,6,0.001
97,25.505,4.938,240,27,67,8,0.001
98,25.255,4.939,240,27,1,5,0.001
99,28.899,5.232,386,34,386,34,0.001
100,30.56,5.35,386,34,195,17,0.001
101,34.149,5.554,393,34,393,26,0.001
102,35.137,5.716,393,34,135,22,0.001
103,35.592,5.777,393,34,82,12,0.001
104,36.731,5.865,393,34,154,15,0.001
105,39.695,6.133,393,34,348,34,0.001
106,42.66,6.368,393,34,354,31,0.001
107,43.991,6.607,393,34,185,32,0.001
108,44.815,6.639,393,34,133,10,0.001
109,46.413,6.835,393,34,219,28,0.001
110,49.455,7.082,393,34,381,34,0.001
111,51.072,7.207,393,34,229,21,0.001
112,51.089,7.205,393,34,53,7,0.001
113,51.469,7.221,393,34,94,9,0.001
114,54.456,7.553,393,45,392,45,0.001
115,56.913,7.835,393,45,337,40,0.001
116,59.5,8.069,393,45,357,35,0.001
117,59.444,8.085,393,45,53,10,0.001
118,61.585,8.288,393,45,312,32,0.001
119,63.798,8.445,393,45,325,27,0.001
120,63.283,8.408,393,45,2,4,0.001
121,62.992,8.372,393,45,28,4,0.001
122,64.352,8.475,393,45,229,21,0.001
123,67.114,8.715,404,45,404,38,0.001
124,68.831,8.968,404,45,280,40,0.001
125,71.088,9.136,404,45,351,30,0.001
126,73.905,9.429,426,46,426,46,0.001
127,74.496,9.472,426,46,149,15,0.001
128,74.797,9.531,426,46,113,17,0.001
129,76.039,9.605,426,46,235,19,0.001
130,76.792,9.654,426,46,174,16,0.001
131,76.42,9.618,426,46,28,5,0.001
132,77.182,9.659,426,46,177,15,0.001
133,79.278,9.902,426,46,356,42,0.001
134,81.739,10.052,426,46,409,30,0.001
135,82.222,10.089,426,46,147,15,0.001
136,83.39,10.191,426,46,241,24,0.001
137,83.08,10.168,426,46,41,7,0.001
138,83.746,10.275,426,46,175,25,0.001
139,84.691,10.36,426,46,215,22,0.001
140,86.5,10.507,426,46,338,31,0.001
141,87.993,10.702,426,46,297,38,0.001
142,90.31,10.887,426,46,417,37,0.001
143,92.685,11.091,430,46,430,40,0.001
144,92.056,11.062,430,46,2,7,0.001
145,94.179,11.221,430,46,400,34,0.001
146,96.582,11.418,445,46,445,40,0.001
147,98.259,11.585,445,46,343,36,0.001
148,99.655,11.75,445,46,305,36,0.001
149,101.624,11.919,445,46,393,37,0.001
150,102.893,12.113,445,46,292,41,0.001
151,102.682,12.113,445,46,71,12,0.001
152,104.316,12.342,445,47,351,47,0.001
153,105.412,12.51,445,47,272,38,0.001
154,107.201,12.649,445,47,381,34,0.001
155,108.923,12.839,445,47,374,42,0.001
156,110.673,12.987,445,47,382,36,0.001
157,112.459,13.064,445,47,391,25,0.001
158,113.544,13.215,445,47,284,37,0.001
159,114.748,13.34,445,47,305,33,0.001
160,116.088,13.469,445,47,329,34,0.001
161,118.224,13.571,460,47,460,30,0.001
162,119.444,13.704,460,47,316,35,0.001
163,120.681,13.871,460,47,321,41,0.001
164,120.774,13.89,460,47,136,17,0.001
165,120.261,13.836,460,47,36,5,0.001
166,121.843,13.994,460,47,383,40,0.001
167,123.096,14.126,460,47,331,36,0.001
168,124.732,14.333,460,49,398,49,0.001
169,125.893,14.438,460,49,321,32,0.001
170,127.829,14.547,460,49,455,33,0.001
171,128.094,14.62,460,49,173,27,0.001
172,129.477,14.779,460,49,366,42,0.001
173,130.809,14.908,460,49,360,37,0.001
174,132.333,15.052,460,49,396,40,0.001
175,133.926,15.217,460,49,411,44,0.001
176,134.835,15.341,460,49,294,37,0.001
177,135.429,15.441,460,49,240,33,0.001
178,136.697,15.556,460,49,361,36,0.001
179,137.285,15.642,460,49,242,31,0.001
180,138.661,15.761,460,49,385,37,0.001
181,140.227,15.878,460,49,422,37,0.001
182,139.5,15.808,460,49,8,3,0.001
183,140.393,15.902,460,49,303,33,0.001
184,141.87,16.022,460,49,412,38,0.001
185,142.557,16.141,460,49,269,38,0.001
186,143.919,16.296,460,49,396,45,0.001
187,144.412,16.337,460,49,236,24,0.001
188,145.346,16.468,460,49,320,41,0.001
189,145.762,16.519,460,49,224,26,0.001
190,145.137,16.5,460,49,27,13,0.001
191,146.209,16.628,460,49,350,41,0.001
192,147.177,16.729,460,49,332,36,0.001
193,148.13,16.819,460,49,331,34,0.001
194,148.737,16.902,460,49,266,33,0.001
195,148.785,16.918,460,49,158,20,0.001
196,150.112,17.041,460,49,409,41,0.001
197,151.086,17.127,460,49,342,34,0.001
198,152.727,17.247,476,49,476,41,0.001
199,152.01,17.201,476,49,10,8,0.001
200,152.955,17.285,476,49,341,34,0.001
201,153.1,17.303,476,49,182,21,0.001
202,154.025,17.396,476,49,340,36,0.001
203,155.172,17.483,476,49,387,35,0.001
204,156.044,17.583,476,49,333,38,0.001
205,155.302,17.541,476,49,4,9,0.001
206,156.087,17.636,476,49,317,37,0.001
207,156.242,17.691,476,49,188,29,0.001
208,155.572,17.654,476,49,17,10,0.001
209,156.048,17.708,476,49,255,29,0.001
210,156.476,17.776,476,49,246,32,0.001
211,156.095,17.749,476,49,76,12,0.001
212,156.146,17.764,476,49,167,21,0.001
213,156.643,17.878,476,49,262,42,0.001
214,157.505,17.991,476,49,341,42,0.001
215,158.791,18.098,476,49,434,41,0.001
216,158.208,18.074,476,49,33,13,0.001
217,159.613,18.207,476,49,463,47,0.001
218,160.22,18.298,476,49,292,38,0.001
219,160.406,18.342,476,49,201,28,0.001
220,161.486,18.45,476,49,398,42,0.001
221,161.814,18.48,476,49,234,25,0.001
222,162.41,18.518,476,49,294,27,0.001
223,161.686,18.457,476,49,1,5,0.001
224,162.54,18.527,476,49,353,34,0.001
225,162.787,18.591,476,49,218,33,0.001
226,162.765,18.606,476,49,158,22,0.001
227,163.762,18.709,476,49,389,42,0.001
228,164.877,18.825,476,49,418,45,0.001
229,164.397,18.821,476,49,55,18,0.001
230,164.839,18.857,476,49,266,27,0.001
231,164.74,18.835,476,49,142,14,0.001
232,164.487,18.776,476,49,106,5,0.001
233,164.352,18.781,476,49,133,20,0.001
234,164.004,18.748,476,49,83,11,0.001
235,164.247,18.762,476,49,221,22,0.001
236,165.242,18.847,476,49,399,39,0.001
237,165.983,18.928,476,49,341,38,0.001
238,166.147,18.962,476,49,205,27,0.001
239,166.084,18.954,476,49,151,17,0.001
240,167.254,19.038,476,49,447,39,0.001
241,167.817,19.1,476,49,303,34,0.001
242,168.31,19.153,476,49,287,32,0.001
243,168.749,19.206,476,49,275,32,0.001
244,168.82,19.213,476,49,186,21,0.001
245,169.567,19.278,476,49,352,35,0.001
246,170.187,19.358,476,49,322,39,0.001
247,170.866,19.433,476,49,338,38,0.001
248,171.718,19.496,476,49,382,35,0.001
249,172.249,19.598,476,49,304,45,0.001
250,173.292,19.672,476,49,433,38,0.001
251,173.275,19.685,476,49,169,23,0.001
252,173.837,19.75,476,49,315,36,0.001
253,174.34,19.826,476,49,301,39,0.001
254,174.819,19.913,476,49,296,42,0.001
255,175.467,19.98,476,49,340,37,0.001
256,176.406,20.07,476,49,416,43,0.001
257,177.195,20.152,476,49,379,41,0.001
258,177.291,20.233,476,49,202,41,0.001
259,178.135,20.286,476,49,396,34,0.001
260,178.546,20.365,476,49,285,41,0.001
261,179.395,20.46,476,49,400,45,0.001
262,178.973,20.443,476,49,69,16,0.001
263,179.711,20.529,476,49,373,43,0.001
264,179.045,20.47,476,49,4,5,0.001
265,179.872,20.536,476,49,398,38,0.001
266,179.511,20.485,476,49,84,7,0.001
267,180.101,20.539,476,49,337,35,0.001
268,180.84,20.631,476,49,378,45,0.001
269,180.301,20.606,476,49,36,14,0.001
270,180.711,20.663,476,49,291,36,0.001
271,181.358,20.738,476,49,356,41,0.001
272,180.989,20.699,476,49,81,10,0.001
273,181.267,20.788,476,49,257,45,0.001
274,181.515,20.781,476,49,249,19,0.001
275,181.385,20.782,476,49,146,21,0.001
276,180.964,20.779,476,49,65,20,0.001
277,181.448,20.801,476,49,315,27,0.001
278,181.18,20.791,476,49,107,18,0.001
279,181.233,20.785,476,49,196,19,0.001
280,180.968,20.789,476,49,107,22,0.001
281,181.32,20.836,476,49,280,34,0.001
282,180.918,20.794,476,49,68,9,0.001
283,181.23,20.866,476,49,269,41,0.001
284,182.085,20.933,476,49,424,40,0.001
285,182.389,20.933,476,49,269,21,0.001
286,182.224,20.92,476,49,135,17,0.001
287,182.22,20.927,476,49,181,23,0.001
288,182.764,20.983,476,49,339,37,0.001
289,182.848,20.993,476,49,207,24,0.001
290,182.566,20.962,476,49,101,12,0.001
291,183.337,21.038,476,49,407,43,0.001
292,184.353,21.113,480,49,480,43,0.001
293,185.249,21.198,480,49,447,46,0.001
294,185.418,21.245,480,49,235,35,0.001
295,185.895,21.305,480,49,326,39,0.001
296,186.402,21.365,480,49,336,39,0.001
297,185.973,21.33,480,49,59,11,0.001
298,186.651,21.393,480,49,388,40,0.001
299,186.251,21.348,480,49,67,8,0.001
300,185.63,21.287,480,49,0,3,0.001
301,185.678,21.289,480,49,200,22,0.001
302,185.344,21.255,480,49,85,11,0.001
303,184.752,21.198,480,49,6,4,0.001
304,184.464,21.184,480,49,97,17,0.001
305,184.813,21.23,480,49,291,35,0.001
306,185.582,21.324,480,50,420,50,0.001
307,185.55,21.309,480,50,176,17,0.001
308,185.13,21.266,480,50,56,8,0.001
309,185.777,21.32,480,50,385,38,0.001
310,186.874,21.384,526,50,526,41,0.001
311,186.904,21.379,526,50,196,20,0.001
312,187.087,21.378,526,50,244,21,0.001
313,186.546,21.355,526,50,18,14,0.001
314,186.965,21.401,526,50,318,36,0.001
315,187.81,21.467,526,50,453,42,0.001
316,188.563,21.541,526,50,426,45,0.001
317,188.322,21.524,526,50,112,16,0.001
318,188.028,21.497,526,50,95,13,0.001
319,188.163,21.502,526,50,231,23,0.001
320,187.859,21.484,526,50,91,16,0.001
321,187.287,21.436,526,50,4,6,0.001
322,187.618,21.444,526,50,294,24,0.001
323,188.059,21.464,526,50,330,28,0.001
324,188.139,21.491,526,50,214,30,0.001
325,188.794,21.542,526,50,401,38,0.001
326,188.248,21.491,526,50,11,5,0.001
327,188.771,21.532,526,50,359,35,0.001
328,188.701,21.524,526,50,166,19,0.001
329,188.696,21.565,526,50,187,35,0.001
330,189.258,21.615,526,50,374,38,0.001
331,189.677,21.647,526,50,328,32,0.001
332,189.563,21.623,526,50,152,14,0.001
333,190.33,21.676,526,50,445,39,0.001
334,190.976,21.734,526,50,406,41,0.001
335,191.194,21.785,526,50,264,39,0.001
336,191.256,21.78,526,50,212,20,0.001
337,192.107,21.858,526,50,478,48,0.001
338,192.127,21.837,526,50,199,15,0.001
339,191.746,21.799,526,50,63,9,0.001
340,192.082,21.838,526,50,306,35,0.001
341,191.824,21.865,526,50,104,31,0.001
342,192.143,21.915,526,50,301,39,0.001
343,192.717,21.971,526,50,389,41,0.001
344,192.968,22.006,526,50,279,34,0.001
345,193.128,22.046,526,50,248,36,0.001
346,193.465,22.075,526,50,310,32,0.001
347,193.354,22.052,526,50,155,14,0.001
348,193.555,22.086,526,50,263,34,0.001
349,194.232,22.14,526,50,430,41,0.001
350,194.894,22.197,526,50,426,42,0.001
351,194.838,22.199,526,50,175,23,0.001
352,194.685,22.173,526,50,141,13,0.001
353,194.21,22.122,526,50,27,4,0.001
354,193.791,22.096,526,50,46,13,0.001
355,194.445,22.152,526,50,426,42,0.001
356,193.935,22.104,526,50,13,5,0.001
357,194.053,22.123,526,50,236,29,0.001
358,195.193,22.165,602,50,602,37,0.001
359,195.861,22.212,602,50,435,39,0.001
360,196.333,22.244,602,50,366,34,0.001
361,196.693,22.288,602,50,326,38,0.001
362,196.975,22.345,602,50,299,43,0.001
363,196.76,22.32,602,50,119,13,0.001
364,196.371,22.291,602,50,55,12,0.001
365,196.614,22.315,602,50,285,31,0.001
366,197.142,22.366,602,50,390,41,0.001
367,197.458,22.42,602,50,313,42,0.001
368,197.342,22.397,602,50,155,14,0.001
369,197.74,22.425,602,50,344,33,0.001
370,198.105,22.484,602,50,333,44,0.001
371,197.987,22.474,602,50,154,19,0.001
372,198.538,22.538,602,50,403,46,0.001
373,198.893,22.555,602,50,331,29,0.001
374,199.447,22.591,602,50,406,36,0.001
375,199.288,22.565,602,50,140,13,0.001
376,199.085,22.545,602,50,123,15,0.001
377,199.095,22.531,602,50,203,17,0.001
378,199.68,22.59,602,50,420,45,0.001
379,199.156,22.544,602,50,1,5,0.001
380,199.461,22.595,602,50,315,42,0.001
381,199.029,22.543,602,50,35,3,0.001
382,199.39,22.586,602,50,337,39,0.001
383,199.883,22.634,602,50,388,41,0.001
384,200.193,22.664,602,50,319,34,0.001
385,200.104,22.647,602,50,166,16,0.001
386,200.632,22.697,602,50,404,42,0.001
387,200.475,22.698,602,50,140,23,0.001
388,200.83,22.737,602,50,338,38,0.001
389,200.648,22.715,602,50,130,14,0.001
390,200.867,22.738,602,50,286,32,0.001
391,201.041,22.767,602,50,269,34,0.001
392,201.258,22.816,602,50,286,42,0.001
393,201.417,22.855,602,50,264,38,0.001
394,201.898,22.896,602,50,391,39,0.001
395,202.385,22.939,602,50,394,40,0.001
396,202.962,22.985,602,50,431,41,0.001
397,203.327,23.025,602,50,348,39,0.001
398,203.698,23.083,602,50,351,46,0.001
399,203.193,23.038,602,50,2,5,0.001
400,203.183,23.008,602,50,199,11,0.001
401,203.531,23.042,602,50,343,37,0.001
402,203.786,23.102,602,50,306,47,0.001
403,204.159,23.144,602,50,354,40,0.001
404,203.676,23.119,602,50,9,13,0.001
405,204.123,23.168,602,50,385,43,0.001
406,204.305,23.2,602,50,278,36,0.001
407,204.872,23.248,602,50,435,43,0.001
408,204.529,23.218,602,50,65,11,0.001
409,204.381,23.196,602,50,144,14,0.001
410,203.924,23.159,602,50,17,8,0.001
411,204.367,23.197,602,50,386,39,0.001
412,203.915,23.172,602,50,18,13,0.001
413,204.259,23.213,602,50,346,40,0.001
414,204.053,23.184,602,50,119,11,0.001
415,204.778,23.227,602,50,505,41,0.001
416,204.344,23.188,602,50,24,7,0.001
417,203.914,23.158,602,50,25,11,0.001
418,204.313,23.196,602,50,371,39,0.001
419,204.408,23.191,602,50,244,21,0.001
420,203.924,23.148,602,50,1,5,0.001
421,204.266,23.171,602,50,348,33,0.001
422,204.028,23.142,602,50,104,11,0.001
423,204.586,23.184,602,50,440,41,0.001
424,204.941,23.226,602,50,355,41,0.001
425,204.995,23.216,602,50,228,19,0.001
426,205.028,23.265,602,50,219,44,0.001
427,204.845,23.248,602,50,127,16,0.001
428,205.355,23.297,602,50,423,44,0.001
429,205.345,23.275,602,50,201,14,0.001
430,205.081,23.251,602,50,92,13,0.001
431,205.278,23.258,602,50,290,26,0.001
432,204.942,23.227,602,50,60,10,0.001
433,204.524,23.194,602,50,24,9,0.001
434,204.608,23.187,602,50,241,20,0.001
435,205.039,23.218,602,50,392,37,0.001
436,204.913,23.216,602,50,150,22,0.001
437,205.366,23.249,602,50,403,38,0.001
438,205.338,23.251,602,50,193,24,0.001
439,205.528,23.278,602,50,289,35,0.001
440,205.532,23.318,602,50,207,41,0.001
441,205.231,23.304,602,50,73,17,0.001
442,205.213,23.308,602,50,197,25,0.001
443,204.842,23.302,602,50,41,21,0.001
444,205.041,23.342,602,50,293,41,0.001
445,204.867,23.33,602,50,128,18,0.001
446,205.325,23.372,602,50,409,42,0.001
447,205.186,23.365,602,50,143,20,0.001
448,205.009,23.344,602,50,126,14,0.001
449,204.777,23.321,602,50,101,13,0.001
450,205.053,23.351,602,50,329,37,0.001
451,205.237,23.395,602,50,288,43,0.001
452,205.504,23.427,602,50,326,38,0.001
453,205.879,23.455,602,50,375,36,0.001
454,205.678,23.456,602,50,115,24,0.001
455,205.563,23.431,602,50,153,12,0.001
456,205.564,23.45,602,50,206,32,0.001
457,206.116,23.495,602,50,458,44,0.001
458,206.142,23.478,602,50,218,16,0.001
459,206.327,23.51,602,50,291,38,0.001
460,206.259,23.526,602,50,175,31,0.001
461,206.401,23.557,602,50,272,38,0.001
462,206.639,23.597,602,50,316,42,0.001
463,206.467,23.611,602,50,127,30,0.001
464,206.668,23.662,602,50,300,47,0.001
465,207.194,23.708,602,50,451,45,0.001
466,207.73,23.76,602,50,457,48,0.001
467,207.771,23.767,602,50,227,27,0.001
468,207.929,23.806,602,50,282,42,0.001
469,207.716,23.791,602,50,108,17,0.001
470,208.077,23.819,602,50,377,37,0.001
471,208.701,23.868,602,50,502,47,0.001
472,209.208,23.905,602,50,448,41,0.001
473,208.926,23.892,602,50,76,18,0.001
474,209.021,23.918,602,50,254,36,0.001
475,209.377,23.935,602,50,378,32,0.001
476,209.489,23.96,602,50,263,36,0.001
477,209.897,23.996,602,50,404,41,0.001
478,210.462,24.029,602,50,480,40,0.001
479,210.061,24.0,602,50,18,10,0.001
480,210.229,24.021,602,50,291,34,0.001
481,210.522,24.048,602,50,351,37,0.001
482,210.649,24.073,602,50,272,36,0.001
483,210.764,24.108,602,50,266,41,0.001
484,210.86,24.128,602,50,257,34,0.001
485,210.439,24.089,602,50,7,5,0.001
486,210.928,24.113,602,50,448,36,0.001
487,211.113,24.14,602,50,301,37,0.001
488,211.174,24.154,602,50,241,31,0.001
489,211.591,24.196,602,50,415,45,0.001
490,211.884,24.233,602,50,355,42,0.001
491,212.104,24.265,602,50,320,40,0.001
492,212.299,24.289,602,50,308,36,0.001
493,212.193,24.284,602,50,160,22,0.001
494,212.059,24.283,602,50,146,24,0.001
495,212.271,24.307,602,50,317,36,0.001
496,211.843,24.266,602,50,0,4,0.001
497,211.724,24.247,602,50,153,15,0.001
498,211.665,24.241,602,50,182,21,0.001
499,211.884,24.255,602,50,321,31,0.001
500,212.216,24.28,602,50,378,37,0.001
501,212.285,24.313,602,50,247,41,0.001
502,212.616,24.355,602,50,378,45,0.001
503,212.895,24.388,602,50,353,41,0.001
504,212.615,24.387,602,50,72,24,0.001
505,212.897,24.43,602,50,355,46,0.001
506,213.362,24.476,602,50,448,48,0.001
507,213.367,24.471,602,50,216,22,0.001
508,213.64,24.5,602,50,352,39,0.001
509,213.44,24.517,602,50,112,33,0.001
510,213.722,24.551,602,50,357,42,0.001
511,213.391,24.534,602,50,45,16,0.001
512,213.4,24.535,602,50,218,25,0.001
513,213.45,24.548,602,50,239,31,0.001
514,213.086,24.533,602,50,26,17,0.001
515,213.606,24.577,602,50,481,47,0.001
516,213.663,24.593,602,50,243,33,0.001
517,213.855,24.603,602,50,313,30,0.001
518,213.653,24.587,602,50,109,16,0.001
519,214.079,24.634,602,50,435,49,0.001
520,213.692,24.592,602,50,13,3,0.001
521,213.758,24.614,602,50,248,36,0.001
522,213.684,24.636,602,50,175,36,0.001
523,213.528,24.62,602,50,132,16,0.001
524,213.668,24.624,602,50,287,27,0.001
525,214.112,24.667,602,50,447,47,0.001
526,213.956,24.652,602,50,132,17,0.001
527,213.888,24.662,602,50,178,30,0.001
528,214.008,24.682,602,50,277,35,0.001
529,214.191,24.713,602,50,311,41,0.001
530,214.111,24.726,602,50,172,32,0.001
531,214.452,24.757,602,50,395,41,0.001
532,214.682,24.784,602,50,337,39,0.001
533,214.829,24.792,602,50,293,29,0.001
534,214.438,24.753,602,50,6,4,0.001
535,214.155,24.742,602,50,63,19,0.001
536,214.254,24.761,602,50,267,35,0.001
537,214.22,24.749,602,50,196,18,0.001
538,214.403,24.775,602,50,313,39,0.001
539,214.625,24.813,602,50,334,45,0.001
540,214.239,24.776,602,50,6,5,0.001
541,214.815,24.821,602,50,526,49,0.001
542,214.622,24.806,602,50,110,17,0.001
543,214.442,24.79,602,50,117,16,0.001
544,214.395,24.79,602,50,189,25,0.001
545,214.358,24.783,602,50,194,21,0.001
546,214.414,24.795,602,50,245,31,0.001
547,214.589,24.795,602,50,310,25,0.001
548,214.783,24.819,602,50,321,38,0.001
549,215.029,24.845,602,50,350,39,0.001
550,215.302,24.873,602,50,365,40,0.001
551,214.922,24.837,602,50,6,5,0.001
552,215.21,24.866,602,50,374,41,0.001
553,215.347,24.886,602,50,291,36,0.001
554,215.269,24.91,602,50,172,38,0.001
555,214.933,24.87,602,50,29,3,0.001
556,214.674,24.858,602,50,71,18,0.001
557,214.671,24.862,602,50,213,27,0.001
558,214.595,24.891,602,50,172,41,0.001
559,214.258,24.868,602,50,26,12,0.001
560,214.652,24.888,602,50,435,36,0.001
561,214.365,24.865,602,50,54,12,0.001
562,214.698,24.902,602,50,401,46,0.001
563,215.005,24.915,602,50,388,32,0.001
564,214.773,24.906,602,50,84,20,0.001
565,214.959,24.94,602,50,320,44,0.001
566,215.08,24.958,602,50,283,35,0.001
567,215.143,24.972,602,50,251,33,0.001
568,215.121,24.972,602,50,203,25,0.001
569,215.225,24.97,602,50,274,24,0.001
570,215.598,25.0,602,50,428,42,0.001
571,215.937,25.026,602,50,409,40,0.001
572,215.93,25.031,602,50,212,28,0.001
573,215.944,25.049,602,50,224,35,0.001
574,215.859,25.052,602,50,167,27,0.001
575,216.115,25.077,602,50,363,39,0.001
576,216.476,25.092,602,50,424,34,0.001
577,216.35,25.097,602,50,144,28,0.001
578,216.682,25.123,602,50,408,40,0.001
579,216.819,25.149,602,50,296,40,0.001
580,216.997,25.172,602,50,320,39,0.001
581,216.706,25.157,602,50,48,16,0.001
582,216.82,25.175,602,50,283,36,0.001
583,216.729,25.16,602,50,164,16,0.001
584,216.634,25.159,602,50,161,25,0.001
585,216.427,25.164,602,50,96,28,0.001
586,216.592,25.193,602,50,313,42,0.001
587,216.346,25.177,602,50,72,16,0.001
588,216.614,25.204,602,50,374,41,0.001
589,216.66,25.224,602,50,244,37,0.001
590,216.666,25.217,602,50,220,21,0.001
591,216.433,25.2,602,50,79,15,0.001
592,216.704,25.216,602,50,377,35,0.001
593,216.804,25.236,602,50,276,37,0.001
594,216.512,25.222,602,50,43,17,0.001
595,216.531,25.245,602,50,228,39,0.001
596,216.862,25.277,602,50,414,44,0.001
597,216.838,25.275,602,50,202,24,0.001
598,216.905,25.299,602,50,257,40,0.001
599,217.159,25.321,602,50,369,38,0.001
600,216.843,25.295,602,50,28,10,0.001
601,216.952,25.311,602,50,282,35,0.001
602,217.168,25.339,602,50,347,42,0.001
603,217.166,25.338,602,50,216,25,0.001
604,217.079,25.331,602,50,165,21,0.001
605,217.483,25.354,602,50,461,39,0.001
606,217.809,25.376,602,50,415,39,0.001
607,218.018,25.39,602,50,345,34,0.001
608,218.248,25.41,602,50,358,37,0.001
609,218.2,25.409,602,50,189,25,0.001
610,218.034,25.402,602,50,117,21,0.001
611,217.689,25.372,602,50,7,7,0.001
612,217.425,25.35,602,50,56,12,0.001
613,217.84,25.378,602,50,472,43,0.001
614,217.879,25.396,602,50,242,36,0.001
615,218.122,25.423,602,50,367,42,0.001
616,218.331,25.445,602,50,347,39,0.001
617,218.327,25.438,602,50,216,21,0.001
618,218.139,25.421,602,50,102,15,0.001
619,218.124,25.426,602,50,209,29,0.001
